id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
3289,https://lexpress.mu/node/537855,Coeurs brisés,"Pour tous ceux qui connaissent Dave Kissoondoyal, on ne peut qu’être choqué par sa démission de toutes les instances du MMM. Ce qu’il écrit dans sa lettre de départ est émouvant : *«On Saturday, 24th August 2024, I encountered an unacceptable and distressing incident during a meeting with the leader of the MMM, who was accompanied by the General Secretary and two Assistant Secretaries of the MMM and the executive committee members of Regional No.11. Paul Bérenger, whom I have always ...",2024-08-31 05:28:33,https://lexpress.mu/storage/cuiBRKjM0VcNsydeJLkKP3nvM8RtFuszuNFPB0Pd.jpg,lexpress_mu,3.166190827846798e-32,8,61,287,7,48,Newsdata
3290,https://thewillnews.com/ac-milan-sign-tammy-abraham-on-loan-from-as-roma/,AC Milan Sign Tammy Abraham On Loan From AS Roma,"August 31, (THEWILL) – AC Milan have completed the signing of English striker, Tammy Abraham, on a one-year loan deal from fellow Serie A club AS Roma. The two Italian sides confirmed the transfer on Friday. The 26-year-old joined Roma from Chelsea in 2021 and made an immediate impact, scoring 27 goals in his first [...]The post AC Milan Sign Tammy Abraham On Loan From AS Roma appeared first on THEWILL NEWS MEDIA.",2024-08-31 05:28:19,https://thewillnews.com/wp-content/uploads/2024/08/Tammy-Abraham.jpg,thewillnigeria,0.0007948328388587921,3,20,85,9,32,Newsdata
3292,http://www.ecns.cn/news/sports/2024-08-31/detail-ihefrsaz6371094.shtml,Olympic stars meet with Hong Kong sports enthusiasts,The Olympic passion of Hong Kong residents has been ignited further as they have the opportunity to witness the charm of Paris Olympic champions visiting the city.,2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/zbf6-hefrsaz6371110.jpg,ecns_cn,0.05884751562743962,15,46,256,28,102,Newsdata
3293,http://www.ecns.cn/news/culture/2024-08-31/detail-ihefrsaz6371117.shtml,Study tours fire interest in rich Chinese culture,"From historic sites to picturesque natural landscapes, from cutting-edge technology innovation hubs to traditional craft workshops, study tours and entertaining journeys are surging in various regions across China this summer, offering grownups and children unique experiences that integrate knowledge, techniques, culture and entertainment.",2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/V-Mz-hefrsaz6371143.jpg,ecns_cn,3.1301522396617205e-18,8,62,217,6,67,Newsdata
3294,http://www.ecns.cn/news/politics/2024-08-31/detail-ihefrsaz6371100.shtml,Macao government urged to propel Chinese modernization,"Senior officials and social leaders in Macao have highlighted the city's gateway role in the nation's ongoing reform, urging the government to follow the guidance of the nation's new economic policies and reforms.",2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/6R6H-hefrsaz6371151.jpg,ecns_cn,3.8247498502960554e-11,6,54,195,12,63,Newsdata
3295,http://www.ecns.cn/news/economy/2024-08-31/detail-ihefrsaz6371104.shtml,Nation to enhance insurance quality,"In the first seven months, insurance companies paid out a total of 1.39 trillion yuan in claims and benefits, up 30.2 percent year-on-year, official data showed.Among these losses, insurance payouts accounted for some $60 billion, representing roughly 50 percent of total economic damages, he said.",2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/-q0L-hefrsaz6371157.jpg,ecns_cn,2.1061113421039236e-31,12,41,176,5,64,Newsdata
3296,http://www.ecns.cn/news/society/2024-08-31/detail-ihefrsaz6371108.shtml,Foreign bloggers help show China's reality to world,"Foreign bloggers are actively challenging the disinformation and negative portrayal of China often seen in Western media. By sharing their traveling experiences in China, they are turning travel in China into a social media phenomenon.",2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/rxjq-hefrsaz6371165.jpg,ecns_cn,0.0030492807229687818,26,79,234,36,92,Newsdata
3297,http://www.ecns.cn/news/society/2024-08-31/detail-ihefrsaz6371115.shtml,Guidelines to develop new era teachers,"In its pursuit of becoming an educational powerhouse, China will strengthen its teaching workforce by developing more high-quality professionals, especially in rural and less developed areas, officials from the Ministry of Education said on Thursday.",2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/qxy6-hefrsaz6371169.jpg,ecns_cn,3.1875313241178483e-13,16,40,161,9,79,Newsdata
3298,http://www.ecns.cn/news/politics/2024-08-31/detail-ihefrsaz6371119.shtml,Report reveals damage to Xianbin Reef by Philippines,"The scientific expedition team conducted material analysis of coral debris from the six cays of Xianbin Reef and found no terrestrial material input, proving that the cays are naturally formed.",2024-08-31 05:27:40,http://image.cns.com.cn/ecns_editor/transform/20240831/K0BO-hefrsaz6371179.jpg,ecns_cn,3.0876043034762745e-12,16,59,238,13,95,Newsdata
3330,https://www.koreaboo.com/stories/hwang-jung-min-flirt-fail-mmtg-veteran/,53-Year-Old Actor Tries To Flirt... And Then It Went Wrong Very Quickly,"Right idea, wrong execution.",2024-08-31 07:24:58,https://img.koreaboo.com/tr:n-thumb_mega/2024/08/HJMFI.jpg,koreaboo,0.09729345387944414,13,25,91,14,45,Newsdata
3299,https://www.leprogres.fr/sante/2024/08/31/le-depistage-des-ist-devient-gratuit-pour-les-moins-de-26-ans-des-dimanche,Santé. Le dépistage des IST devient gratuit pour les moins de 26 ans dès dimanche,"Le dépistage de quatre infections sexuellement transmissible – chlamydia, trachomatis, gonocoque, syphilis et hépatite B – sera gratuit pour les moins de 26 ans, à partir de ce dimanche. Les jeunes pourront se rendre directement dans un laboratoire sans ordonnance.",2024-08-31 05:27:00,https://cdn-s-www.leprogres.fr/images/DFF58D06-F176-4C7A-9ED7-E77AF6B39AB7/NW_detail/la-nouvelle-mesure-appelee-mon-test-ist-sera-deployee-dans-tous-les-laboratoires-de-biologie-medicale-photo-d-illustration-sipa-mourad-allili-1725038971.jpg,leprogres,8.742533023695063e-10,1,29,138,0,15,Newsdata
3300,https://www.ledauphine.com/sante/2024/08/31/le-depistage-des-ist-devient-gratuit-pour-les-moins-de-26-ans-des-dimanche,Santé. Le dépistage des IST devient gratuit pour les moins de 26 ans dès dimanche,"Le dépistage de quatre infections sexuellement transmissible – chlamydia, trachomatis, gonocoque, syphilis et hépatite B – sera gratuit pour les moins de 26 ans, à partir de ce dimanche. Les jeunes pourront se rendre directement dans un laboratoire sans ordonnance.",2024-08-31 05:27:00,https://cdn-s-www.ledauphine.com/images/DFF58D06-F176-4C7A-9ED7-E77AF6B39AB7/NW_detail/la-nouvelle-mesure-appelee-mon-test-ist-sera-deployee-dans-tous-les-laboratoires-de-biologie-medicale-photo-d-illustration-sipa-mourad-allili-1725038971.jpg,ledauphine,8.742533023695063e-10,1,29,138,0,15,Newsdata
3301,https://www.tagesanzeiger.ch/bimbosan-as-equity-partners-rettet-molkerei-hochdorf-vor-pleite-757823258904,Verkauf der Molkerei Hochdorf: Bimbosan-Hersteller vor Pleite gerettet – nun will er in die USA,Der Milchpulver-Hersteller war in finanzielle Schieflage geraten. Eine Private-Equity-Gesellschaft übernimmt ihn nun – zur Freude von Angestellten und Bauern.,2024-08-31 05:26:45,https://cdn.unitycms.io/images/76uYR7Tjq6mBozQ3Fuf5gB.jpg,tagesanzeiger,0.0,15,84,690,2,67,Newsdata
3302,https://inc42.com/features/dailyhunts-parent-verse-bets-on-adtech-to-turnaround-fortunes/,"Decoding DailyHunt Parent VerSe’s Booster Plan To Increase Revenue, Cut Losses Via Acquisitions","In June this year, Inc42 wrote about the struggles of short video platform Josh and the challenges faced by its...",2024-08-31 06:29:37,https://inc42.com/cdn-cgi/image/quality=75/https://asset.inc42.com/2024/08/Verse-Innovation-ftr.png,inc42,8.490377367882406e-06,26,73,386,33,172,Newsdata
3303,https://researchsnipers.com/top-attractions-in-hobart-city/,Top attractions in Hobart City,"Research SnipersHobart, the capital of Tasmania, is a city that seamlessly blends its rich history with...The post Top attractions in Hobart City appeared first on Research Snipers.",2024-08-31 06:29:30,https://researchsnipers.com/wp-content/uploads/2024/08/image-62.png,researchsnipers,1.8566749590119854e-06,11,65,171,14,65,Newsdata
3304,https://www.falmouthpacket.co.uk/sport/national/24553909.raheem-sterling-completes-late-loan-move-arsenal-ivan-toney-joins-al-ahli/?ref=rss,Raheem Sterling completes late loan move to Arsenal as Ivan Toney joins Al-Ahli,Ivan Toney’s move from Brentford to Al-Ahli was also among a number of deals confirmed after the transfer window closed.,2024-08-31 06:29:29,https://www.falmouthpacket.co.uk/resources/images/18448949/?htype=0&type=app,falmouthpacket_uk,4.005250522333773e-07,27,56,380,28,127,Newsdata
3305,https://www.falmouthpacket.co.uk/sport/national/24553923.novak-djokovic-us-open-playing-some-worst-tennis/?ref=rss,Novak Djokovic out of US Open after playing ‘some of the worst tennis’,Djokovic bowed out of the US Open in the third round as he lost 6-4 6-4 2-6 6-4 to Alexei Popyrin.,2024-08-31 06:29:25,https://www.falmouthpacket.co.uk/resources/images/18488235/?htype=0&type=app,falmouthpacket_uk,0.9998108113372798,40,44,185,51,115,Newsdata
3306,https://www.snl24.com/kickoff/worldnews/african-football/rulani-mokwenas-wydad-casablanca-suffer-defeat-20240831,Kickoff | Rulani's Wydad suffer defeat in season opener,Rulani Mokwena's Wydad Casablanca have started the Botola Pro 1 campaign with a defeat to MAS de Fes on Friday night.,2024-08-31 06:28:13,https://cdn.24.co.za/files/Cms/General/d/11740/bb54f4a081eb42e1aabcd9885f3e8436.jpg,snl24,3.8796076522475337e-07,6,11,72,5,27,Newsdata
3307,https://www.snl24.com/soccerladuma/international/african-football/rulani-mokwena-starts-wydad-casablanca-reign-with-defeat-20240831,"Soccerladuma | Rulani Starts With Defeat, Ex-Downs Star Makes Debut!",Rulani Mokwena has started his Wydad Casablanca reign with a defeat in their opening Botola Pro encounter on Friday night.,2024-08-31 06:28:12,https://cdn.24.co.za/files/Cms/General/d/78/3b52808a76c641b1a2e2b16edf09de94.jpg,soccerladuma,0.0018827083983908126,0,9,60,7,24,Newsdata
3308,https://www.hs.fi/suomi/art-2000010664544.html,"Sää | Suomen kesät pitenevät: ”On sanonta, että ilmaston­muutos kiiruhtaa hitaasti”",Elokuun loppu on ollut Suomessa poikkeuksellisen lämmin. Ilmatieteen laitoksen tutkijan mukaan tulevaisuudessa hellepäiviä koetaan loppukesäisin entistä enemmän.,2024-08-31 06:28:00,https://hs.mediadelivery.fi/img/1440/0334f4451eac793e66e3fdc52161cf5a.jpg,hs,1.1702147729088676e-254,3,42,308,1,16,Newsdata
3309,https://nltimes.nl/2024/08/31/schiphol-expecting-significant-increase-usage-fees-expensive-flights,Schiphol is expecting a significant increase in usage fees and more expensive flights,Schiphol thinks that the fees to use the airport will have to increase significantly over the next three years. The conversations about the fees are ongoing with airlines.,2024-08-31 06:27:49,https://nltimes.nl/sites/nltimes.nl/files/styles/news_article_full_mobile_1x/public/2020-10/Depositphotos_15765641_l-2015.jpg?h=c1e51c98,nltimes,2.0799896188574296e-07,17,21,80,7,64,Newsdata
3310,https://www.capitalfm.co.ke/business/2024/08/huawei-rallies-behind-digitization-of-kenyas-energy-systems-to-boost-efficiency/,Huawei rallies behind digitization of Kenya’s energy systems to boost efficiency,"NAIROBI, Aug. 31 (Xinhua) — Chinese telecom firm Huawei is supporting the digitization of energy systems in Kenya including power grids and transmission lines in a bid to enhance their efficiency and cut down on waste and pollution, senior executives said Friday. Kebal Wang, director of the energy sector at Huawei Kenya Enterprise, said that [...]",2024-08-31 06:27:24,https://www.capitalfm.co.ke/business/files/2024/08/20240831_092634.jpg,capitalfm,2.1554269098879673e-41,0,31,152,4,55,Newsdata
3311,https://www.americanbankingnews.com/2024/08/31/surgepays-nasdaqsurg-pccw-otcmktspcwlf-head-to-head-analysis.html,SurgePays (NASDAQ:SURG) & PCCW (OTCMKTS:PCWLF) Head to Head Analysis,"SurgePays (NASDAQ:SURG – Get Free Report) and PCCW (OTCMKTS:PCWLF – Get Free Report) are both computer and technology companies, but which is the superior business? We will compare the two companies based on the strength of their earnings, profitability, analyst recommendations, institutional ownership, risk, valuation and dividends. Analyst Ratings This is a summary of current [...]",2024-08-31 06:27:21,https://www.marketbeat.com/logos/surgepays-inc-logo-1200x675.jpg?v=20240611074242,americanbankingnews,3.2873107993255086e-34,16,48,309,8,60,Newsdata
3550,https://www.theweek.in/wire-updates/sports/2024/09/03/spf21-spo-cri-pak-ashraf.html,Former PCB boss Zaka Ashraf denies any groupings in Pakistan dressing room,(This story has not been edited by THE WEEK and is auto-generated from a PTI,2024-09-03 10:28:02,https://img.theweek.in/content/dam/week/wire-updates/the-week-pti-wire-updates.jpg,theweek_in,0.8510129526751407,20,27,126,21,53,Newsdata
3312,https://www.americanbankingnews.com/2024/08/31/airtrona-international-otcmktsartr-and-encore-energy-nasdaqeu-financial-survey.html,AirTrona International (OTCMKTS:ARTR) and enCore Energy (NASDAQ:EU) Financial Survey,"enCore Energy (NASDAQ:EU – Get Free Report) and AirTrona International (OTCMKTS:ARTR – Get Free Report) are both basic materials companies, but which is the superior business? We will contrast the two companies based on the strength of their earnings, dividends, analyst recommendations, profitability, risk, institutional ownership and valuation. Valuation and Earnings This table compares enCore [...]",2024-08-31 06:27:18,https://www.marketbeat.com/logos/encore-energy-corp-logo-1200x675.png?v=20240125064850,americanbankingnews,5.909198226240772e-31,16,34,295,10,66,Newsdata
3313,https://keralakaumudi.com/en/news/kerala/crime/man-stabs-son-to-death-in-kozhikode-for-questioning-his-drinking-habit-1375105,Man stabs son to death in Kozhikode for questioning his drinking habit,KOZHIKODDE: A man stabbed his son to death at Koodaranji in Kozhikode. Biju alias John Cherian of Poovaranthode stabbed his 24-year-old son Christy to death for questioning his drinking habit.,2024-08-31 06:27:14,https://keralakaumudi.com/web-news/en/2024/08/NMAN0525091/image/john.1.2880787.webp,keralakaumudi,0.9999984414555015,5,5,55,13,32,Newsdata
3314,https://keralakaumudi.com/en/news/kerala/general/knew-about-misconduct-on-sets-of-empuraan-action-was-taken-immediately-says-prithviraj-1375125,"Knew about misconduct on sets of Empuraan, action was taken immediately, says Prithviraj","THIRUVANANTHAPURAM: Actor and director Prithviraj responded on the sexual harassment complaint against Mansoor Rasheed, assistant director of ‘Bro Daddy’. While talking to a media, he said the assistant director was fired as soon as he knew about it.",2024-08-31 06:27:12,https://keralakaumudi.com/web-news/en/2024/08/NMAN0525104/image/prithviraj.1.2880816.webp,keralakaumudi,0.9993249160040081,13,7,68,11,41,Newsdata
3315,https://www.ilsole24ore.com/art/fiere-ieg-si-rafforza-usa-puntando-servizi-AFL4lscD,"Fiere, Ieg si rafforza negli Usa puntando sui servizi",Il gruppo fieristico completa l’acquisizione di FB International e sale al 100% del capitale,2024-08-31 06:26:57,https://i2.res.24o.it/images2010/S24/Documenti/2024/08/31/Immagini/Ritagli/rimini-kK0-U61874058175GEH-1440x752@IlSole24Ore-Web.jpg,ilsole24ore,0.9999999999998037,2,14,157,0,13,Newsdata
